종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"475150","SK이터닉스","KOSPI","건설","19510","-590","-2.94","658541359420"
"001510","SK증권","KOSPI","증권","656","-4","-0.61","310019152176"
"001515","SK증권우","KOSPI","증권","2125","25","1.19","8314092250"
"285130","SK케미칼","KOSPI","화학","71500","200","0.28","1236861769000"
"28513K","SK케미칼우","KOSPI","화학","29650","450","1.54","62722469850"
"017670","SK텔레콤","KOSPI","통신","53500","0","0.00","11491267835500"
"000660","SK하이닉스","KOSPI","전기·전자","538000","8000","1.51","391665272370000"
"003570","SNT다이내믹스","KOSPI","운송장비·부품","41200","-1150","-2.72","1370011116400"
"064960","SNT모티브","KOSPI","운송장비·부품","30600","-500","-1.61","812132323200"
"100840","SNT에너지","KOSPI","기계·장비","39200","1150","3.02","810686693600"
"036530","SNT홀딩스","KOSPI","기타금융","55000","0","0.00","896713730000"
"005610","SPC삼립","KOSPI","음식료·담배","52400","300","0.58","452160071600"
"011810","STX","KOSPI","유통","3530","0","0.00","109493282310"
"465770","STX그린로지스","KOSPI","운송·창고","6470","0","0.00","46396577040"
"077970","STX엔진","KOSPI","기계·장비","31950","-600","-1.84","1282730612850"
"002820","SUN&L","KOSPI","종이·목재","2495","25","1.01","31456932555"
"084870","TBH글로벌","KOSPI","섬유·의류","1265","-15","-1.17","26383876035"
"002710","TCC스틸","KOSPI","금속","16400","-30","-0.18","429904630800"
"069260","TKG휴켐스","KOSPI","화학","18580","-60","-0.32","759524165040"
"007980","TP","KOSPI","섬유·의류","1780","-23","-1.28","91091731400"
"002900","TYM","KOSPI","기계·장비","6290","60","0.96","283370513240"
"024070","WISCOM","KOSPI","화학","1890","-47","-2.43","28966967820"
"037270","YG PLUS","KOSPI","IT 서비스","6330","-80","-1.25","402987486300"
"139130","iM금융지주","KOSPI","기타금융","14400","100","0.70","2333587190400"
"000500","가온전선","KOSPI","전기·전자","72500","-2200","-2.95","1199375837500"
"000860","강남제비스코","KOSPI","화학","11980","-60","-0.50","155740000000"
"035250","강원랜드","KOSPI","오락·문화","18060","70","0.39","3863765430000"
"011420","갤럭시아에스엠","KOSPI","오락·문화","1969","-21","-1.06","54245249036"
"002100","경농","KOSPI","화학","9290","60","0.65","181364721750"
"009450","경동나비엔","KOSPI","전기·전자","58100","-1100","-1.86","846435195200"
"267290","경동도시가스","KOSPI","전기·가스","21350","50","0.23","125866918100"
"012320","경동인베스트","KOSPI","기타금융","50500","-300","-0.59","119433661500"
"000050","경방","KOSPI","유통","7070","-10","-0.14","193825958900"
"214390","경보제약","KOSPI","제약","6050","10","0.17","144636503000"
"012610","경인양행","KOSPI","화학","3330","495","17.46","138582495450"
"009140","경인전자","KOSPI","전기·전자","20450","50","0.25","32122798650"
"013580","계룡건설","KOSPI","건설","18750","60","0.32","167454506250"
"012200","계양전기","KOSPI","기계·장비","1405","8","0.57","38248074745"
"012205","계양전기우","KOSPI","기계·장비","2880","10","0.35","3366947520"
"002140","고려산업","KOSPI","음식료·담배","2485","-10","-0.40","61974471125"
"010130","고려아연","KOSPI","금속","1368000","26000","1.94","26461583784000"
"002240","고려제강","KOSPI","금속","18400","-100","-0.54","496800000000"
"009290","광동제약","KOSPI","제약","6050","40","0.67","317146148550"
"017040","광명전기","KOSPI","전기·전자","1284","-37","-2.80","55645497660"
"017900","광전자","KOSPI","전기·전자","1820","-13","-0.71","105457648660"
"037710","광주신세계","KOSPI","유통","30700","-50","-0.16","244285733000"
"030610","교보증권","KOSPI","증권","9190","50","0.55","1047319611590"
"339770","교촌에프앤비","KOSPI","유통","4430","40","0.91","221345304400"
"007690","국도화학","KOSPI","화학","31100","-100","-0.32","288011875200"
"001140","국보","KOSPI","운송·창고","2110","0","0.00","33456978680"
"002720","국제약품","KOSPI","제약","4330","-15","-0.35","91622072560"
"083420","그린케미칼","KOSPI","화학","6840","20","0.29","164160000000"
"014530","극동유화","KOSPI","화학","3350","25","0.75","116812557000"
"014280","금강공업","KOSPI","금속","6390","-170","-2.59","187414591230"
"014285","금강공업우","KOSPI","금속","11500","210","1.86","6783562500"
"008870","금비","KOSPI","비금속","52100","-4900","-8.60","52100000000"
"001570","금양","KOSPI","화학","9900","0","0.00","633275240400"
"002990","금호건설","KOSPI","건설","3775","5","0.13","139662769000"
"002995","금호건설우","KOSPI","건설","10960","-190","-1.70","3203235360"
"011780","금호석유화학","KOSPI","화학","116600","-300","-0.26","3035301117200"
"011785","금호석유화학우","KOSPI","화학","63000","-300","-0.47","190479618000"
"214330","금호에이치티","KOSPI","운송장비·부품","560","1","0.18","122106045600"
"001210","금호전기","KOSPI","전기·전자","628","-1","-0.16","38655910116"
"073240","금호타이어","KOSPI","화학","5670","-190","-3.24","1628765827290"
"092440","기신정기","KOSPI","기계·장비","2330","-10","-0.43","68036000000"
"000270","기아","KOSPI","운송장비·부품","112300","-1800","-1.58","43843379675400"
"024110","기업은행","KOSPI","은행","20700","150","0.73","16506715488300"
"013700","까뮤이앤씨","KOSPI","건설","1069","0","0.00","63873637270"
"004540","깨끗한나라","KOSPI","종이·목재","1935","-1","-0.05","72060740955"
"004545","깨끗한나라우","KOSPI","종이·목재","11280","80","0.71","4130284800"
"001260","남광토건","KOSPI","건설","7250","-70","-0.96","71286147000"
"008350","남선알미늄","KOSPI","금속","1048","-5","-0.47","135274886320"
"008355","남선알미우","KOSPI","금속","12350","280","2.32","3802441500"
"004270","남성","KOSPI","유통","845","1","0.12","30599275200"
"003920","남양유업","KOSPI","음식료·담배","50900","-800","-1.55","305400000000"
"003925","남양유업우","KOSPI","음식료·담배","34050","-400","-1.16","68100000000"
"025860","남해화학","KOSPI","화학","6540","-40","-0.61","324899633220"
"005720","넥센","KOSPI","화학","5870","10","0.17","314303144990"
"005725","넥센우","KOSPI","화학","4470","-130","-2.83","16094682000"
"002350","넥센타이어","KOSPI","화학","7330","-120","-1.61","715905538410"
"002355","넥센타이어1우B","KOSPI","화학","3570","0","0.00","23205000000"
"092790","넥스틸","KOSPI","금속","9700","-30","-0.31","252219400000"
"251270","넷마블","KOSPI","IT 서비스","53800","800","1.51","4624298407600"
"090350","노루페인트","KOSPI","화학","8190","0","0.00","163800000000"
"090355","노루페인트우","KOSPI","화학","13100","-180","-1.36","6066950600"
"000320","노루홀딩스","KOSPI","기타금융","21550","-250","-1.15","286424304050"
"000325","노루홀딩스우","KOSPI","기타금융","30850","150","0.49","7513795150"
"006280","녹십자","KOSPI","제약","137200","1600","1.18","1603393013600"
"005250","녹십자홀딩스","KOSPI","일반서비스","16120","-70","-0.43","758094745200"
"005257","녹십자홀딩스2우","KOSPI","일반서비스","24550","-50","-0.20","20769054500"
"004370","농심","KOSPI","음식료·담배","436000","-11000","-2.46","2652031912000"
"072710","농심홀딩스","KOSPI","기타금융","93900","-200","-0.21","435488481000"
"058730","다스코","KOSPI","금속","3305","140","4.42","62123890005"
"030210","다올투자증권","KOSPI","증권","3460","-10","-0.29","210752426760"
"023590","다우기술","KOSPI","IT 서비스","35400","-450","-1.26","1588278241800"
"145210","다이나믹디자인","KOSPI","기계·장비","793","-1","-0.13","29970413616"
"483650","달바글로벌","KOSPI","화학","131200","-3800","-2.81","1619521648000"
"019680","대교","KOSPI","일반서비스","1954","-18","-0.91","165509368900"
"019685","대교우B","KOSPI","일반서비스","1220","3","0.25","23700927800"
"006370","대구백화점","KOSPI","유통","5930","-110","-1.82","64172153230"
"008060","대덕","KOSPI","기타금융","10280","-60","-0.58","348390742000"
"00806K","대덕1우","KOSPI","기타금융","9240","-40","-0.43","11202178680"
"353200","대덕전자","KOSPI","전기·전자","48300","-900","-1.83","2386837477500"
"35320K","대덕전자1우","KOSPI","전기·전자","15240","-460","-2.93","31935709560"
"000490","대동","KOSPI","기계·장비","9560","-50","-0.52","252313810480"
"008110","대동전자","KOSPI","전기·전자","15040","0","0.00","157776322880"
"005750","대림바스","KOSPI","비금속","4935","-135","-2.66","82277504400"
"006570","대림통상","KOSPI","금속","2480","-120","-4.62","37758000000"
"001680","대상","KOSPI","음식료·담배","21100","0","0.00","731073327500"
"001685","대상우","KOSPI","음식료·담배","16750","20","0.12","22951235250"
"084690","대상홀딩스","KOSPI","기타금융","9490","-70","-0.73","343656985620"
"084695","대상홀딩스우","KOSPI","기타금융","13450","-70","-0.52","12286332900"
"128820","대성산업","KOSPI","유통","4380","-60","-1.35","198131393640"
"117580","대성에너지","KOSPI","전기·가스","8120","20","0.25","223300000000"
"016710","대성홀딩스","KOSPI","일반서비스","8530","-20","-0.23","137243085270"
"0030R0","대신밸류리츠","KOSPI","기타금융","4640","40","0.87","277379200000"
"003540","대신증권","KOSPI","증권","27100","0","0.00","1375959140000"
"003547","대신증권2우B","KOSPI","증권","19660","-110","-0.56","196600000000"
"003545","대신증권우","KOSPI","증권","20650","-50","-0.24","536900000000"
"009190","대양금속","KOSPI","금속","1378","-6","-0.43","59519437250"
"014160","대영포장","KOSPI","종이·목재","1064","14","1.33","115331800136"
"047040","대우건설","KOSPI","건설","3475","-45","-1.28","1444288667050"
"003090","대웅","KOSPI","제약","24050","150","0.63","1398314619000"
"069620","대웅제약","KOSPI","제약","182000","5700","3.23","2108756650000"
"000430","대원강업","KOSPI","운송장비·부품","3820","0","0.00","236840000000"
"006340","대원전선","KOSPI","전기·전자","3720","-290","-7.23","284034171840"
"006345","대원전선우","KOSPI","전기·전자","3675","-130","-3.42","9632910000"
"003220","대원제약","KOSPI","제약","12510","-130","-1.03","280569063330"
"024890","대원화성","KOSPI","화학","747","-7","-0.93","30813116544"
"002880","대유에이텍","KOSPI","운송장비·부품","1061","-17","-1.58","49627208695"
"012800","대창","KOSPI","금속","1260","14","1.12","114837028740"
"015230","대창단조","KOSPI","운송장비·부품","6090","-130","-2.09","174004880700"
"001070","대한방직","KOSPI","섬유·의류","6420","20","0.31","34026000000"
"006650","대한유화","KOSPI","화학","140800","-1200","-0.85","915200000000"
"001440","대한전선","KOSPI","전기·전자","21550","-650","-2.93","4017939315000"
"084010","대한제강","KOSPI","금속","16550","120","0.73","387508270350"
"001790","대한제당","KOSPI","음식료·담배","2895","15","0.52","259671599100"
"001795","대한제당우","KOSPI","음식료·담배","2480","10","0.40","16077244800"
"001130","대한제분","KOSPI","음식료·담배","143000","500","0.35","241670000000"
"439260","대한조선","KOSPI","운송장비·부품","68200","-300","-0.44","2627494478400"
"003490","대한항공","KOSPI","운송·창고","21950","100","0.46","8082443508950"
"003495","대한항공우","KOSPI","운송·창고","24050","0","0.00","26714595700"
"005880","대한해운","KOSPI","운송·창고","1770","56","3.27","571262791800"
"003830","대한화섬","KOSPI","화학","117500","-2300","-1.92","156040000000"
"016090","대현","KOSPI","섬유·의류","1741","-4","-0.23","77095501710"
"069460","대호에이엘","KOSPI","금속","1701","-15","-0.87","148109390352"
"475560","더본코리아","KOSPI","유통","25550","-200","-0.78","377543152000"
"192080","더블유게임즈","KOSPI","IT 서비스","54200","1500","2.85","1165078105200"
"012510","더존비즈온","KOSPI","IT 서비스","92300","-900","-0.97","2804330963200"
"004830","덕성","KOSPI","화학","5030","30","0.60","78870400000"
"004835","덕성우","KOSPI","화학","7100","50","0.71","9883200000"
"145720","덴티움","KOSPI","의료·정밀기기","51200","-1000","-1.92","566724096000"
"002150","도화엔지니어링","KOSPI","일반서비스","6280","-40","-0.63","211761600000"
"460850","동국씨엠","KOSPI","금속","5500","80","1.48","164442608000"
"460860","동국제강","KOSPI","금속","8300","-10","-0.12","411746541100"
"001230","동국홀딩스","KOSPI","기타금융","7500","40","0.54","238503622500"
"023450","동남합성","KOSPI","화학","30250","50","0.17","105875000000"
"004140","동방","KOSPI","운송·창고","2730","25","0.92","130962921180"
"007590","동방아그로","KOSPI","화학","6110","-10","-0.16","83203395470"
"005960","동부건설","KOSPI","건설","5380","-120","-2.18","123453046940"
"005965","동부건설우","KOSPI","건설","15040","-10","-0.07","3395009280"
"026960","동서","KOSPI","유통","27250","-150","-0.55","2716825000000"
"002210","동성제약","KOSPI","제약","973","0","0.00","25900780311"
"102260","동성케미컬","KOSPI","화학","4675","10","0.21","234576497925"
"000640","동아쏘시오홀딩스","KOSPI","기타금융","114900","400","0.35","751036266600"
"170900","동아에스티","KOSPI","제약","55000","800","1.48","514395475000"
"028100","동아지질","KOSPI","건설","15810","-50","-0.32","211688026620"
"001520","동양","KOSPI","비금속","793","-12","-1.49","189276461959"
"001527","동양2우B","KOSPI","비금속","8550","20","0.23","2638264950"
"084670","동양고속","KOSPI","운송·창고","12650","-1630","-11.41","36628947850"
"082640","동양생명","KOSPI","보험","6830","60","0.89","1102079135550"
"001525","동양우","KOSPI","비금속","4760","-40","-0.83","2940399560"
"018500","동원금속","KOSPI","운송장비·부품","1306","-10","-0.76","61061942498"
"006040","동원산업","KOSPI","기타금융","43950","-1550","-3.41","1940303984700"
"030720","동원수산","KOSPI","농업, 임업 및 어업","6120","30","0.49","28481286600"
"014820","동원시스템즈","KOSPI","화학","27450","-400","-1.44","795810690900"
"014825","동원시스템즈우","KOSPI","화학","18070","20","0.11","4772485770"
"111380","동인기연","KOSPI","섬유·의류","13800","50","0.36","84566400000"
"163560","동일고무벨트","KOSPI","화학","6860","0","0.00","95354000000"
"004890","동일산업","KOSPI","금속","39300","100","0.26","95310949500"
"002690","동일제강","KOSPI","금속","1627","5","0.31","33028685720"
"000020","동화약품","KOSPI","제약","6160","-110","-1.75","172057855200"
"000150","두산","KOSPI","기타금융","833000","-43000","-4.91","13489464555000"
"000157","두산2우B","KOSPI","기타금융","457500","-9000","-1.93","408564885000"
"454910","두산로보틱스","KOSPI","기계·장비","74500","-3000","-3.87","4829088510000"
"241560","두산밥캣","KOSPI","기계·장비","56700","1500","2.72","5435038885500"
"034020","두산에너빌리티","KOSPI","기계·장비","74900","-1500","-1.96","47978029835400"
"000155","두산우","KOSPI","기타금융","514000","-22000","-4.10","2054181468000"
"336260","두산퓨얼셀","KOSPI","전기·전자","31300","-500","-1.57","2049953623800"
"33626K","두산퓨얼셀1우","KOSPI","전기·전자","7540","-50","-0.66","100766068000"
"33626L","두산퓨얼셀2우B","KOSPI","전기·전자","11090","-260","-2.29","33118067000"
"016740","두올","KOSPI","운송장비·부품","3845","100","2.67","110251622280"
"192650","드림텍","KOSPI","전기·전자","7040","-60","-0.85","484985888640"
"024090","디씨엠","KOSPI","금속","12530","-20","-0.16","142842000000"
"003160","디아이","KOSPI","의료·정밀기기","21300","-100","-0.47","602790000000"
"092200","디아이씨","KOSPI","운송장비·부품","9560","470","5.17","371774719640"
"377190","디앤디플랫폼리츠","KOSPI","부동산","3590","-30","-0.83","317356000000"
"013570","디와이","KOSPI","기타금융","4370","50","1.16","115016796210"
"024900","디와이덕양","KOSPI","운송장비·부품","2160","-20","-0.92","70340356800"
"210540","디와이파워","KOSPI","기계·장비","13200","70","0.53","145750545600"
"032350","롯데관광개발","KOSPI","일반서비스","19710","440","2.28","1567723229640"
"089860","롯데렌탈","KOSPI","일반서비스","31750","-350","-1.09","1152823069000"
"330590","롯데리츠","KOSPI","부동산","4050","-25","-0.61","1170323980200"
"000400","롯데손해보험","KOSPI","보험","1875","64","3.53","581880600000"
"023530","롯데쇼핑","KOSPI","유통","73500","2000","2.80","2079223492500"
"020150","롯데에너지머티리얼즈","KOSPI","전기·전자","42100","3000","7.67","2204585992300"
"280360","롯데웰푸드","KOSPI","음식료·담배","119600","-1300","-1.08","1112827050400"
"286940","롯데이노베이트","KOSPI","IT 서비스","19300","-290","-1.48","291996783100"
"004000","롯데정밀화학","KOSPI","화학","45050","-600","-1.31","1162290000000"
"004990","롯데지주","KOSPI","기타금융","26900","-550","-2.00","2822058475300"
"00499K","롯데지주우","KOSPI","기타금융","28150","-1550","-5.22","22677724450"
"005300","롯데칠성","KOSPI","음식료·담배","120400","700","0.58","1117177633600"
"005305","롯데칠성우","KOSPI","음식료·담배","68600","200","0.29","53186266000"
"011170","롯데케미칼","KOSPI","화학","72700","500","0.69","3109772961300"
"071840","롯데하이마트","KOSPI","유통","7590","0","0.00","179182534080"
"027740","마니커","KOSPI","음식료·담배","776","4","0.52","49284712928"
"357430","마스턴프리미어리츠","KOSPI","부동산","1573","5","0.32","47984847911"
"001080","만호제강","KOSPI","금속","37400","-1450","-3.73","155210000000"
"088980","맥쿼리인프라","KOSPI","기타금융","11690","170","1.48","5598598098170"
"094800","맵스리얼티","KOSPI","기타금융","5270","-40","-0.75","489236924370"
"138040","메리츠금융지주","KOSPI","기타금융","108700","100","0.09","19046606725100"
"090370","메타랩스","KOSPI","섬유·의류","1515","19","1.27","37730603835"
"118000","메타케어","KOSPI","유통","310","2","0.65","53250982840"
"017180","명문제약","KOSPI","제약","1712","0","0.00","58128313248"
"009900","명신산업","KOSPI","운송장비·부품","8560","-40","-0.47","449144338480"
"317450","명인제약","KOSPI","제약","72900","-2500","-3.32","1064340000000"
"012690","모나리자","KOSPI","종이·목재","2200","0","0.00","80456761000"
"005360","모나미","KOSPI","유통","1997","5","0.25","37737922079"
"070960","모나용평","KOSPI","일반서비스","3270","-50","-1.51","157395998910"
"009680","모토닉","KOSPI","운송장비·부품","11070","240","2.22","310513500000"
"009580","무림P&P","KOSPI","종이·목재","2565","5","0.20","159974751060"
"009200","무림페이퍼","KOSPI","종이·목재","2015","0","0.00","83842759650"
"033920","무학","KOSPI","음식료·담배","8100","-50","-0.61","230850000000"
"008420","문배철강","KOSPI","금속","2040","-30","-1.45","41827150200"
"025560","미래산업","KOSPI","의료·정밀기기","13120","130","1.00","58812420480"
"007120","미래아이앤지","KOSPI","IT 서비스","821","-5","-0.61","23709337168"
"396690","미래에셋글로벌리츠","KOSPI","부동산","2660","-5","-0.19","105351800400"
"357250","미래에셋맵스리츠","KOSPI","부동산","2665","5","0.19","66611954825"
"085620","미래에셋생명","KOSPI","보험","9410","100","1.07","1665722338490"
"006800","미래에셋증권","KOSPI","증권","21900","50","0.23","12489929335200"
"00680K","미래에셋증권2우B","KOSPI","증권","10200","310","3.13","1402500000000"
"006805","미래에셋증권우","KOSPI","증권","10590","390","3.82","149062192500"
"081660","미스토홀딩스","KOSPI","유통","43250","500","1.17","2599145036750"
"002840","미원상사","KOSPI","화학","147100","-3000","-2.00","698725000000"
"268280","미원에스씨","KOSPI","화학","135700","2900","2.18","678500000000"
"107590","미원홀딩스","KOSPI","기타금융","67700","-100","-0.15","157064000000"
"134380","미원화학","KOSPI","화학","89000","100","0.11","195734852000"
"003650","미창석유","KOSPI","화학","109700","300","0.27","190842018400"
"377740","바이오노트","KOSPI","제약","5620","-20","-0.35","573554989760"
"003610","방림","KOSPI","섬유·의류","5840","-30","-0.51","234780602720"
"035150","백산","KOSPI","화학","12900","-120","-0.92","264951384300"
"002410","범양건영","KOSPI","건설","1935","0","0.00","53173451700"
"007210","벽산","KOSPI","비금속","1721","7","0.41","115066060000"
"002760","보락","KOSPI","화학","1042","15","1.46","62415800000"
"003850","보령","KOSPI","제약","8950","10","0.11","767795502650"
"000890","보해양조","KOSPI","음식료·담배","434","2","0.46","60378135986"
"003000","부광약품","KOSPI","제약","3990","-25","-0.62","393672037290"
"001270","부국증권","KOSPI","증권","59000","-1400","-2.32","611823274000"
"001275","부국증권우","KOSPI","증권","30100","0","0.00","90300000000"
"026940","부국철강","KOSPI","금속","1993","-17","-0.85","39860000000"
"011390","부산산업","KOSPI","비금속","77600","-400","-0.51","81945600000"
"005030","부산주공","KOSPI","운송장비·부품","486","0","0.00","38288532168"
"006740","블루산업개발","KOSPI","종이·목재","861","-3","-0.35","49055981268"
"002070","비비안","KOSPI","섬유·의류","690","20","2.99","31185293130"
"100220","비상교육","KOSPI","오락·문화","5160","-20","-0.39","67063183560"
"090460","비에이치","KOSPI","전기·전자","17500","-450","-2.51","589951915000"
"005180","빙그레","KOSPI","음식료·담배","72400","-800","-1.09","691832897200"
"003960","사조대림","KOSPI","음식료·담배","37600","0","0.00","344583959200"
"008040","사조동아원","KOSPI","음식료·담배","1124","3","0.27","158646530400"
"007160","사조산업","KOSPI","음식료·담배","52400","-200","-0.38","262000000000"
"014710","사조씨푸드","KOSPI","음식료·담배","8330","-230","-2.69","143430463190"
"006090","사조오양","KOSPI","음식료·담배","9260","-20","-0.22","87254563140"
"062040","산일전기","KOSPI","전기·전자","134000","-9400","-6.56","4079656800000"
"001470","삼부토건","KOSPI","건설","347","0","0.00","79699592928"
"028050","삼성E&A","KOSPI","일반서비스","25500","-50","-0.20","4998000000000"
"448730","삼성FN리츠","KOSPI","부동산","4620","15","0.33","420651000000"
"006400","삼성SDI","KOSPI","전기·전자","299000","-500","-0.17","24095073470000"
"006405","삼성SDI우","KOSPI","전기·전자","178700","1200","0.68","289118015200"
"006660","삼성공조","KOSPI","운송장비·부품","15030","520","3.58","122138499420"
"028260","삼성물산","KOSPI","유통","226500","1500","0.67","38499687216000"
"02826K","삼성물산우B","KOSPI","유통","143000","-300","-0.21","209865370000"
"207940","삼성바이오로직스","KOSPI","제약","1649000","42000","2.61","76333778199000"
"032830","삼성생명","KOSPI","보험","153800","900","0.59","30760000000000"
"018260","삼성에스디에스","KOSPI","IT 서비스","169700","1200","0.71","13131012660000"
"0126Z0","삼성에피스홀딩스","KOSPI","기타금융","398000","-31000","-7.23","9903453502000"
"009150","삼성전기","KOSPI","전기·전자","250000","-1000","-0.40","18673424000000"
"009155","삼성전기우","KOSPI","전기·전자","115900","700","0.61","336919445600"
"005930","삼성전자","KOSPI","전기·전자","100800","300","0.30","596699502537600"
"005935","삼성전자우","KOSPI","전기·전자","76300","1300","1.73","62258866863200"
"001360","삼성제약","KOSPI","제약","1353","-19","-1.38","127401292887"
"010140","삼성중공업","KOSPI","운송장비·부품","24200","-400","-1.63","21296000000000"
"016360","삼성증권","KOSPI","증권","79300","500","0.63","7081490000000"
"068290","삼성출판사","KOSPI","오락·문화","11960","-170","-1.40","119600000000"
"029780","삼성카드","KOSPI","기타금융","54700","-200","-0.36","6337481337700"
"000810","삼성화재","KOSPI","보험","502000","20500","4.26","23097599810000"
"000815","삼성화재우","KOSPI","보험","379500","9500","2.57","1176264045000"
"006110","삼아알미늄","KOSPI","금속","24550","700","2.94","361177537800"
"0120G0","삼양바이오팜","KOSPI","제약","72300","5700","8.56","537613401000"
"145990","삼양사","KOSPI","음식료·담배","51400","-900","-1.72","530111278600"
"145995","삼양사우","KOSPI","음식료·담배","38000","250","0.66","14062660000"
"003230","삼양식품","KOSPI","음식료·담배","1346000","-99000","-6.85","10139438190000"
"002170","삼양통상","KOSPI","섬유·의류","54300","-500","-0.91","162900000000"
"272550","삼양패키징","KOSPI","화학","14060","10","0.07","215553452260"
"000070","삼양홀딩스","KOSPI","기타금융","60200","-700","-1.15","467344098200"
"003720","삼영","KOSPI","화학","7460","680","10.03","253640000000"
"002810","삼영무역","KOSPI","유통","15740","-20","-0.13","290669761520"
"005680","삼영전자","KOSPI","전기·전자","10340","0","0.00","206800000000"
"023000","삼원강재","KOSPI","운송장비·부품","2415","0","0.00","96600000000"
"004380","삼익THK","KOSPI","기계·장비","9960","0","0.00","209160000000"
"002450","삼익악기","KOSPI","기타제조","1200","0","0.00","108637098000"
"004440","삼일씨엔에스","KOSPI","비금속","4095","-25","-0.61","52137322965"
"000520","삼일제약","KOSPI","제약","10440","-140","-1.32","226462506840"
"009770","삼정펄프","KOSPI","종이·목재","31550","450","1.45","78874085050"
"005500","삼진제약","KOSPI","제약","20900","100","0.48","290510000000"
"004690","삼천리","KOSPI","전기·가스","121100","-200","-0.16","491063527500"
"010960","삼호개발","KOSPI","건설","3520","-15","-0.42","84902400000"
"004450","삼화왕관","KOSPI","금속","30700","0","0.00","66139435300"
"009470","삼화전기","KOSPI","전기·전자","29950","-450","-1.48","198083909000"
"011230","삼화전자","KOSPI","전기·전자","2880","10","0.35","55197460800"
"001820","삼화콘덴서","KOSPI","전기·전자","30700","-500","-1.60","319126500000"
"000390","삼화페인트","KOSPI","화학","5720","-70","-1.21","155603842680"
"001290","상상인증권","KOSPI","증권","680","-2","-0.29","73669241600"
"041650","상신브레이크","KOSPI","운송장비·부품","2630","-5","-0.19","56469913500"
"075180","새론오토모티브","KOSPI","운송장비·부품","3170","-5","-0.16","60864000000"
"007540","샘표","KOSPI","기타금융","49550","-350","-0.70","142495890000"
"248170","샘표식품","KOSPI","음식료·담배","29200","-150","-0.51","133393951200"
"007860","서연","KOSPI","기타금융","9480","70","0.74","222588921120"
"200880","서연이화","KOSPI","운송장비·부품","12580","90","0.72","340017737460"
"017390","서울가스","KOSPI","전기·가스","63900","-900","-1.39","319500000000"
"031210","서울보증보험","KOSPI","보험","50500","1200","2.43","3525990699000"
"004410","서울식품","KOSPI","음식료·담배","152","-1","-0.65","59306620672"
"004415","서울식품우","KOSPI","음식료·담배","1203","1","0.08","2676073500"
"021050","서원","KOSPI","금속","1041","4","0.39","49421048190"
"008490","서흥","KOSPI","화학","23750","800","3.49","274766433750"
"007610","선도전기","KOSPI","전기·전자","3000","0","0.00","54000000000"
"136490","선진","KOSPI","음식료·담배","9200","-60","-0.65","218772356800"
"014910","성문전자","KOSPI","전기·전자","1070","4","0.38","24033253950"
"014915","성문전자우","KOSPI","전기·전자","4325","-20","-0.46","2595000000"
"004980","성신양회","KOSPI","비금속","9590","-150","-1.54","235109140070"
"004985","성신양회우","KOSPI","비금속","11050","10","0.09","8128877250"
"011300","성안머티리얼스","KOSPI","섬유·의류","377","-15","-3.83","58667863475"
"000180","성창기업지주","KOSPI","일반서비스","1411","-22","-1.54","98419507600"
"002420","세기상사","KOSPI","유통","5320","-470","-8.12","31760123360"
"004360","세방","KOSPI","운송·창고","13850","50","0.36","264751101550"
"004365","세방우","KOSPI","운송·창고","8980","10","0.11","33129465000"
"004490","세방전지","KOSPI","전기·전자","66300","-600","-0.90","928200000000"
"001430","세아베스틸지주","KOSPI","금속","27550","-350","-1.25","988001378450"
"306200","세아제강","KOSPI","금속","118300","-1000","-0.84","335534290000"
"003030","세아제강지주","KOSPI","기타금융","138800","-2500","-1.77","574861991600"
"019440","세아특수강","KOSPI","금속","15560","-10","-0.06","133349200000"
"058650","세아홀딩스","KOSPI","금속","118500","-1500","-1.25","474000000000"
"013000","세우글로벌","KOSPI","유통","1178","-3","-0.25","33814526518"
"021820","세원정공","KOSPI","운송장비·부품","12100","130","1.09","121000000000"
"067830","세이브존I&C","KOSPI","유통","2445","-55","-2.20","100344988275"
"075580","세진중공업","KOSPI","운송장비·부품","17380","-230","-1.31","988043545280"
"068270","셀트리온","KOSPI","제약","185800","200","0.11","42912548040200"
"336370","솔루스첨단소재","KOSPI","전기·전자","8540","0","0.00","599656117760"
"33637K","솔루스첨단소재1우","KOSPI","전기·전자","2165","25","1.17","36607478390"
"33637L","솔루스첨단소재2우B","KOSPI","전기·전자","3735","5","0.13","14111935560"
"248070","솔루엠","KOSPI","전기·전자","16840","-110","-0.65","805225414240"
"004430","송원산업","KOSPI","화학","9480","330","3.61","227520000000"
"017550","수산세보틱스","KOSPI","기계·장비","1817","3","0.17","113379219210"
"126720","수산인더스트리","KOSPI","건설","20800","-200","-0.95","297148800000"
"053210","스카이라이프","KOSPI","오락·문화","5340","-20","-0.37","253772579700"
"204210","스타에스엠리츠","KOSPI","부동산","2035","0","0.00","15927568525"
"026890","스틱인베스트먼트","KOSPI","기타금융","11250","290","2.65","468879468750"
"134790","시디즈","KOSPI","기타제조","22350","0","0.00","44700000000"
"462870","시프트업","KOSPI","IT 서비스","38400","0","0.00","2264119296000"
"016590","신대양제지","KOSPI","종이·목재","13970","-410","-2.85","562960545400"
"029530","신도리코","KOSPI","전기·전자","48100","600","1.26","484849394900"
"004970","신라교역","KOSPI","농업, 임업 및 어업","9230","10","0.11","147680000000"
"011930","신성이엔지","KOSPI","전기·전자","1607","-11","-0.68","330797978657"
